judul,BAB,Pasal,Content
PP_No_36_Tahun_2021_cleaned.txt,BAB XI: DEWAN PENGUPAHAN,PASAL 75,"(1) Untuk dapat diangkat menjadi anggota dewan  pengupahan, calon anggota harus memenuhi  persyaratan:   a. warga negara Indonesia;   b. berpendidikan paling rendah lulusan strata -1 (S- 1) untuk  dewan pengupahan nasional  dan dewan  pengupahan provinsi ;   c. berpendidikan paling rendah lulusan diploma -III  (D-III) untuk dewan pengupahan kabupaten/kota ;  dan   d. memiliki pengalaman atau pengetahuan bidan g  pengupahan dan pengembangan sumber daya  manusia.   (2) Anggota dewan pengupahan dari unsur organisasi  Pengusaha  dan Serikat Pekerja/Serikat Buruh  diangkat untuk 1 (satu) kali masa jabatan selama 3  (tiga) tahun dan dapat diangkat kembali hanya untuk  paling lam a 1 (satu) kali masa jabatan berikutnya.   (3) Anggota dewan pengupahan dari unsur akademisi dan  pakar diangkat untuk 1 (satu) kali masa jabatan  selama 3 (tiga) tahun dan dapat diangkat kembali  hanya untuk  paling lama  2 (dua) kali masa jabatan  berikutnya.   2021, No.46 -37-  (4) Selain berakhirnya masa jabatan, anggota dewan  pengupahan diberhentikan jika:   a. mengundurkan diri;    b. selama 3 (tiga) bulan berturut -turut tidak dapat  menjalankan tugasnya;    c. dihukum karena melakukan tindak pidana  dengan putusan pengadilan yang telah  mempunyai kek uatan hukum tetap;    d. melanggar ketentuan yang diatur dalam tata kerja  dewan pengupahan; atau   e. diusulkan oleh organisasi atau instansi yang  bersangkutan untuk diganti karena terjadi  perubahan organisasi.   (5) Penggantian anggota dewan pengupahan yang  diberhentik an dengan alasan sebagaimana dimaksud  pada ayat (4), diusulkan oleh:   a. Menteri kepada Presiden setelah menerima  usulan dari kementerian terkait atau organisasi  yang bersangkutan, bagi anggota dewan  pengupahan  nasional;   b. kepala  dinas yang menyelenggarakan ur usan  pemerintahan di bidang ketenagakerjaan  provinsi  kepada gubernur setelah menerima usulan dari  dinas yang menyelenggarakan urusan  pemerintahan bidang terkait  di provinsi atau  organisasi yang bersangkutan, bagi anggota  dewan pengupahan provinsi ;   c. kepala  dinas yang menyelenggarakan urusan  pemerintahan di bidang ketenagakerjaan  kabupaten/kota kepada bupati/wali kota setelah  menerima usulan dari dinas yang  menyelenggarakan urusan pemerintahan bidang  terkait  di kabupaten/kota  atau organisasi yang  bersangkutan , bagi anggota dewan pengupahan  kabupaten/kota .   (6) Dalam hal anggota dewan pengupahan mengundurkan  diri atas permintaan sendiri sebagaimana dimaksud  2021, No.46 -38-  pada ayat (4) huruf a, permintaan disampaikan oleh  anggota yang bersangkutan kepada:   a. Menteri dengan tembusan  kepada organisasi atau  instansi yang mengusulkan untuk diajukan  kepada Presiden, bagi anggota dewan  pengupahan nasional ;   b. kepala  dinas  yang menyelenggarakan urusan  pemerintahan di bidang ketenagakerjaan provinsi  dengan tembusan kepada organisasi atau dina s  yang mengusulkan untuk diajukan kepada  gubernur, bagi anggota dewan pengupahan  provinsi ;  c. kepala  dinas yang menyelenggarakan urusan  pemerintahan di bidang ketenagakerjaan  kabupaten/kota dengan tembusan kepada  organisasi atau dinas yang mengusulkan untuk  diajukan kepada bupati/wali kota, bagi anggota  dewan pengupahan kabupaten/kota .   (7) Ketentuan lebih lanjut  mengenai t ata cara penggantian  anggota dewan pengupahan diatur dengan  Peraturan  Menteri."
PP_No_36_Tahun_2021_cleaned.txt,BAB XI: DEWAN PENGUPAHAN,PASAL 76,(1) Saran  dan  pertimbangan  dewan  pengupahan  disampaikan  dalam bentuk surat rekomendasi.   (2) Perumusan saran dan  pertimbangan  dilakukan  berdasarkan musyawarah untuk mufakat.   (3) Dalam hal musyawarah tidak mencapai mufakat maka  dapat dilakukan pemungutan suara terbanyak.   (4) Ketentuan mengenai tata kerja dewan pengupahan   diatur dengan Peraturan Menteri.
PP_No_36_Tahun_2021_cleaned.txt,BAB XI: DEWAN PENGUPAHAN,PASAL 77,"(1) Pendanaan  yang diperlukan bagi pelaksanaan tugas  dewan pengupahan nasional dibebankan pada  Anggaran Pendapatan dan Belanja Negara bagian  anggaran kementerian yang menyelenggarakan urusan  2021, No.46 -39-  pemerintahan di bidang k etenagakerjaan.   (2) Pendanaan yang diperlukan bagi pelaksanaan tugas  dewan pengupahan provinsi dibebankan pada  Anggaran Pendapatan dan Belanja Daerah provinsi.   (3) Pendanaan yang diperlukan bagi pelaksanaan tugas  dewan pengupahan kabupaten/kota dibebankan pada  Anggaran Pendapatan dan Belanja Daerah  kabupaten/kota.   (4) Selain sumber pendanaan sebagaimana dimaksud  pada ayat (1), ayat (2), dan ayat (3), sumber  pendanaan yang diperlukan bagi pelaksanaan tugas  dewan pengupahan dapat berasal dari sumber lain  yang sah dan tidak mengikat.     BAB XII : PENGAWASAN"
PP_No_36_Tahun_2021_cleaned.txt,BAB XII: PENGAWASAN,PASAL 78,Pengawasan ketenagakerjaan terhadap penerapan  ketentuan dalam Peraturan Pemerintah ini dilaksanakan  oleh Pengawas Ketenagakerjaan pada kementerian yang  menyelenggarakan urusan pemerintahan di  bidang  ketenagake rjaan dan/atau dinas yang menyelenggarakan  urusan pemerintahan di  bidang ketenagakerjaan provinsi.     BAB XIII : SANKSI ADMINISTRATIF
PP_No_36_Tahun_2021_cleaned.txt,BAB XIII: SANKSI ADMINISTRATIF,PASAL 79,"(1) Pengusaha yang melanggar ketentuan  Pasal 9  ayat (1) ,  Pasal 9  ayat (2), Pasal 13 ayat (2),  Pasal 21 ayat (1) ,  Pasal 21 ayat (2), dan/atau  Pasal 53 ayat (2 ) dikenai  sanksi administratif berupa:   a. teguran tertulis;   b. pembatasan kegiatan usaha;   c. penghentian sementara sebagian atau seluruh  alat produksi; dan   2021, No.46 -40-  d. pembekuan kegiatan usaha.   (2) Pengenaan  sanksi administratif sebagaiman a  dimaksud pada ayat (1) dilakukan secara bertahap.   (3) Teguran tertulis sebagaimana dimaksud pada  ayat (1)  huruf a merupakan peringatan tertulis atas  pelanggaran yang dilakukan oleh Pengusaha.   (4) Pembatasan  kegiatan usaha sebagaimana dimaksud  pada ayat (1) huruf  b meliputi:   a. pembatasan kapasitas produksi barang dan/atau  jasa dalam waktu tertentu; dan/atau   b. penundaan pemberian izin usaha di salah satu  atau beberapa lokasi bagi Perusahaan yang  memiliki proyek di beberapa lokasi.   (5) Penghentian sementara sebagian atau se luruh alat  produksi sebagaimana dimaksud pada ayat (1) huruf c  berupa tindakan tidak menjalankan sebagian atau  seluruh alat produksi barang dan/atau jasa dalam  waktu tertentu.   (6) Pembekuan kegiatan  usaha sebagaimana dimaksud  pada ayat (1) huruf d berupa tinda kan menghentikan  seluruh proses produksi barang dan/atau jasa di  Perusahaan dalam waktu tertentu."
PP_No_36_Tahun_2021_cleaned.txt,BAB XIII: SANKSI ADMINISTRATIF,PASAL 80,"(1) Menteri, menteri terkait, gubernur, bupati/wali kota,  atau pejabat yang ditunjuk sesuai dengan  kewenangannya mengenakan sanksi administratif  sebagai mana dimaksud dalam Pasal 79 kepada  Pengusaha.   (2) Pengenaan sanksi administratif diberikan berdasarkan  hasil pemeriksaan yang dilakukan oleh Pengawas  Ketenagakerjaan yang berasal dari:   a. pengaduan; dan/atau   b. tindak lanjut hasil pengawasan ketenagakerjaan.   (3) Tindak lanjut hasil pemeriksaan yang dilakukan oleh  Pengawas Ketenagakerjaan dituangkan dalam nota  pemeriksaan.   2021, No.46 -41-  (4) Dalam hal nota pemeriksaan tidak dilaksanakan oleh  Pengusaha, Pengawas Ketenagakerjaan  menyampaikan laporan ketidakpatuhan terhadap   ketentuan perat uran perundang -undangan beserta  nota pemeriks aan kepada:   a. direktur jenderal yang membidangi pengawasan  ketenagakerjaan pada kementerian yang  menyelenggarakan urusan pemerintahan di  bidang ketenagakerjaan, untuk Pengawas  Ketenagakerjaan  di kementerian yang  menyelenggarakan urusan pemerintahan di  bidang ketenagakerjaan; atau   b. kepala dinas yang menyelenggarakan urusan  pemerintahan di bidang ketenagakerjaan provinsi,  untuk Pengawas Ketenagakerjaan pada dinas  yang menyelenggarakan urusan pemerintahan di  bidang ket enagakerjaan provinsi.   (5) Direktur jenderal atau kepala dinas sebagaimana  dimaksud pada ayat (4) menyampaikan rekomendasi  kepada pejabat yang berwenang mengenakan sanksi  administratif.   (6) Menteri terkait, gubernur, bupati/wali kota, atau  pejabat yang ditunjuk me mberitahukan pelaksanaan  pengenaan sanksi administratif kepada Menteri."
PP_No_36_Tahun_2021_cleaned.txt,BAB XIII: SANKSI ADMINISTRATIF,PASAL 81,"Pemerintah Daerah provinsi dan kabupaten/kota yang  masih memberlakukan keputusan tentang Upah minimum  yang bertentangan dengan Peraturan Pemerintah ini  dikenai sanksi adminis tratif sesuai dengan ketentuan  peraturan perundang -undangan yang mengatur mengenai  pemerintahan daerah.             2021, No.46 -42-  BAB XIV : KETENTUAN PERALIHAN"
PP_No_36_Tahun_2021_cleaned.txt,BAB XIV: KETENTUAN PERALIHAN,PASAL 82,Pada saat Peraturan Pemerintah ini mulai berlaku:   a. Upah minimum provinsi dan/atau Upah minimum  kabupaten/ko ta Tahun 2021 yang telah ditetapkan  oleh gubernur pada Tahun 2020  dinyatakan  tetap   berlaku  sampai dengan Desember 2021;   b. Upah  minimum sektoral yang telah ditetapkan  sebelum  tanggal 2 November 2020 tetap berlaku  sampai dengan :  1. surat keputusan mengenai peneta pan Upah  minimum sektoral berakhir; atau   2. Upah minimum provinsi dan/atau Upah  minimum kabupaten/kota di daerah tersebut  ditetapkan lebih tinggi dari Upah minimum  sektoral;   c. Upah minimum sektoral provinsi dan/atau Upah  minimum  sektoral k abupaten/ kota yang  ditetapkan  setelah tanggal 2 November 2020 wajib dicabut oleh  gubernur selambat -lambatnya  1 (satu) tahun sejak  ditetapkan ; dan   d. gubernur tidak boleh  lagi menetapkan Upah  minimum sektoral.
PP_No_36_Tahun_2021_cleaned.txt,BAB XIV: KETENTUAN PERALIHAN,PASAL 83,"(1) Perusahaan yang telah memberikan Upah lebih tinggi  dari Upah minimum yang telah ditetapkan , Pengusaha  dilarang mengurangi atau menurunkan Upah .  (2) Pengusaha yang melanggar ketentuan sebagaimana  dimaksud pada ayat (1) dikenai sanksi administratif  sebagaimana dimaksud dalam Pasal 79.           2021, No.46 -43-  BAB XV : KETENTUAN PENUTUP"
PP_No_36_Tahun_2021_cleaned.txt,BAB XV: KETENTUAN PENUTUP,PASAL 84,"Pada saat Peraturan Pemerintah ini mulai berlaku, semua  peraturan  perundang -undangan yang merupakan  peraturan  pelaksanaan dari  Undang -Undang Nomor 13  Tahun 2003 tentang Ketenagakerjaan yang mengatur  mengenai pengupahan dinyatakan masih tetap berlaku  sepanjang tidak bertentangan dengan Peraturan  Pemerintah ini."
PP_No_36_Tahun_2021_cleaned.txt,BAB XV: KETENTUAN PENUTUP,PASAL 85,"Pada saat Peraturan Pemerintah ini mulai berlaku,  Peraturan Pemerintah Nomor 78 Tahun 2015 tentang  Pengupahan (Lembaran  Negara  Republik Indonesia Tahun  2015 Nomor 237, Tambahan Lembar an Negara Republik  Indonesia Nomor 5747), dicabut dan dinyatakan tidak  berlaku."
PP_No_36_Tahun_2021_cleaned.txt,BAB XV: KETENTUAN PENUTUP,PASAL 86,"Peraturan Pemerintah ini mulai berlaku pada tanggal  diundangkan.                                2021, No.46 -44-"
PP_No_37_Tahun_2021_cleaned.txt,BAB I: KETENTUAN UMUM,PASAL 1,"Dalam Peraturan Pemerintah ini yang dimaksud dengan:   1. Jaminan Kehilangan Pekerjaan yang selanjutnya  disingkat JKP adalah jamina n sosial  yang diberikan  kepada Pekerja/Buruh yang mengalami Pemutusan  Hubungan  Kerja berupa manfaat uang tunai , akses  informasi pasar kerja, dan Pelatihan Kerja.   2. Pekerja/Buruh adalah setiap orang yang bekerja  dengan menerima Upah atau imbalan dalam bentuk  lain.  3. Pengusaha adalah:   a. orang perseorangan, persekutuan, atau badan  hukum yan g menjalankan suatu perusahaan  milik sendiri;   b. orang perseorangan, persekutuan, atau badan  hukum yang secara berdiri sendiri menjalankan  perusahaan bukan miliknya;    c. orang perseorangan, persekutuan, atau badan  hukum yang berada di Indonesia mewakili  perusaha an sebagaimana dimaksud dalam huruf  a dan huruf b yang berkedudukan di luar wilayah  2021, No.47 -3-  Indonesia.   4. Upah adalah hak Pekerja/Buruh yang diterima dan  dinyatakan dalam bentuk uang sebagai imbalan dari  Pengusaha atau pemberi kerja kepada Pekerja/Buruh  yang ditetapk an dan dibayarkan menurut suatu  perjanjian kerja, kesepakatan, atau peraturan  perundang -undangan, termasuk tunjangan bagi  Pekerja/Buruh dan keluarganya atas suatu pekerjaan  dan/atau jasa yang telah atau akan dilakukan.   5. Pemutusan Hubungan Kerja adalah penga khiran  hubungan kerja karena suatu hal tertentu yang  mengakibatkan berakhirnya hak dan kewajiban antara  Pekerja/Buruh dan Pengusaha .  6. Peserta JKP yang selanjutnya disebut Peserta adalah   Pekerja/Buruh yang mempunyai hubungan kerja  dengan Pengusaha  dan telah terdaftar  serta  membayar  iuran.   7. Jaminan Kesehatan yang selanjutnya disebut  JKN  adalah jaminan berupa perlindungan kesehatan agar  Peserta memperoleh manfaat pemeliharaan kesehatan  dan perlindungan dalam memenuhi kebutuhan dasar  kesehatan yang diberikan kepa da setiap orang yang  telah membayar iuran jaminan kesehatan atau iuran  jaminan kesehatannya dibayar oleh Pemerintah Pusat  atau Pemerintah Daerah.   8. Jaminan Kecelakaan Kerja yang selanjutnya disingkat  JKK adalah manfaat berupa uang tunai dan/atau  pelayanan ke sehatan yang diberikan pada saat Peserta  mengalami kecelakaan kerja atau penyakit yang  disebabkan oleh lingkungan kerja.   9. Jaminan Hari Tua yang selanjutnya disingkat JHT  adalah manfaat uang tunai yang dibayarkan sekaligus  pada saat Peserta memasuki usia pe nsiun, meninggal  dunia, atau mengalami cacat total tetap.   10. Jaminan Pensiun yang selanjutnya disingkat JP  adalah jaminan sosial yang bertujuan untuk  mempertahankan derajat kehidupan yang layak bagi  2021, No.47 -4-  Peserta dan/atau ahli warisnya dengan memberikan  penghasilan  setelah Peserta memasuki usia pensiun,  mengalami cacat total tetap, atau meninggal dunia.   11. Jaminan Kematian yang selanjutnya disebut  JKM  adalah manfaat uang tunai yang diberikan kepada ahli  waris ketika Peserta meninggal dunia bukan akibat  kecelakaan kerja .  12. Badan Penyelenggara Jaminan Sosial  Ketenagakerjaan  yang selanjutnya disebut BPJS Ketenagakerjaan  adalah badan hukum publik yang dibentuk  berdasarkan Undang -Undang Nomor 24 Tahun 2011  tentang Badan Penyelenggara Jaminan Sosial.   13. Badan Penyelenggara Jaminan  Sosial Kesehatan yang  selanjutnya disebut BPJS Kesehatan  adalah  badan  hukum yang dibentuk untuk menyelenggarakan  program Jaminan Kesehatan.   14. Sistem Informasi Ketenagakerjaan adalah suatu  ekosistem digital yang menjadi platform bagi segala  jenis layanan pub lik dan aktivitas bidang  ketenagakerjaan baik di pusat maupun daerah.   15. Pelatihan  Kerja adalah keseluruhan kegiatan untuk  memberi, memperoleh, meningkatkan, serta  mengembangkan kompetensi kerja, produktivitas,  disiplin, sikap, dan etos kerja pada tingkat  keterampilan dan keahlian tertentu sesuai dengan  jenjang dan kualifikasi jabatan atau pekerjaan.    16. Lembaga Pelatihan Kerja adalah instansi pemerintah  dan badan hukum yang memenuhi persyaratan untuk  menyelenggarakan Pelatihan Kerja.   17. Pemerintah Pusat adalah Pres iden Republik Indonesia  yang memegang kekuasaan pemerintahan negara  Republik Indonesia yang dibantu oleh Wakil Presiden  dan menteri sebagaimana dimaksud dalam Undang - Undang Dasar Negara Republik Indonesia Tahun  1945 .  18. Pengawas Ketenagakerjaan adalah pegawai  negeri sipil  yang diberi tugas, tanggung jawab , wewenang, dan  2021, No.47 -5-  hak secara penuh oleh pejabat yang berwenang untuk  melaksanakan kegiatan pembinaan, pemeriksaan,  pengujian, penyidikan, dan pengembangan sistem  pengawasan ketenagakerjaan sesuai dengan ketentua n  peraturan perundang -undangan.   19. Menteri adalah menteri yang menyelenggarakan  urusan pem erintahan di bidang ketenagakerjaan."
PP_No_37_Tahun_2021_cleaned.txt,BAB I: KETENTUAN UMUM,PASAL 2,(1) Pengusaha wajib mengikutsertakan Pekerja/Buruh  sebagai Peserta  dalam program JKP .  (2) Program  JKP sebagaimana dimaksud pada aya t (1)  diselenggarakan untuk mempertahankan derajat  kehidupan yang layak pada saat Pekerja/Buruh  kehilangan pekerjaan.
PP_No_37_Tahun_2021_cleaned.txt,BAB I: KETENTUAN UMUM,PASAL 3,JKP sebagaimana dimaksud dalam Pasal 2 diselenggarakan  oleh BPJS  Ketenagakerjaan dan Pemerintah  Pusat .     BAB II : KEPESERTAAN DAN T ATA CARA PENDAFTARAN   Bagian Kesatu   Kepesertaan
PP_No_37_Tahun_2021_cleaned.txt,BAB II: KEPESERTAAN DAN T ATA CARA PENDAFTARAN,PASAL 4,"(1) Peserta  terdiri atas:   a. Pekerja/Buruh yang telah diikutsertakan oleh  Pengusaha dalam program jaminan sosial; dan   b. Pekerja/Buruh yang baru didaftarkan oleh  Pengusaha dalam program jaminan sosial.   (2) Peserta  sebagaimana dimaksud pada ayat (1) harus  memenuhi persyaratan:    a. warga  negara Indonesia;   b. belum mencapai usia 5 4 (lima puluh empat )  tahun pada saat mendaftar; dan   2021, No.47 -6-  c. mempunyai hubungan kerja dengan Pengusaha.   (3) Selain persyaratan sebagaimana dimaksud pada ayat  (2) juga harus memenuhi ketentuan:   a. Pekerja/Buruh  yang bekerja pada usaha besar  dan usaha menengah, diikutsertakan pada  program JKN, JKK, JHT, JP , dan JKM;  dan  b. Pekerja/Buruh yang bekerja pada usaha mikro  dan usaha  kecil, diikutsertakan sekurang - kurangnya pada program JKN, JKK, JHT , dan   JKM.  (4) Peserta program JKN sebagaimana dimaksud pada  ayat (3) merupakan pekerja penerima Upah pada  badan usaha.     Bagian Kedua   Tata Cara Pendaftaran"
PP_No_37_Tahun_2021_cleaned.txt,BAB II: KEPESERTAAN DAN T ATA CARA PENDAFTARAN,PASAL 5,"(1) Pekerja/Buruh yang telah diikutsertakan oleh  Pengusaha dalam program ja minan sosial  sebagaimana dimaksud dalam Pasal 4 terhitung sejak  tanggal Peraturan Pemerintah ini diundangkan,  serta  merta menjadi Peserta .  (2) Pengusaha sebagaimana dimaksud pada ayat (1)  diberikan sertifikat kepesertaan program JKP oleh  BPJS Ketenagakerjaan.   (3) Pekerja/Buruh sebagaimana dimaksud pada ayat (1)  diberikan bukti kepesertaan program JKP oleh BPJS  Ketenagakerjaan."
PP_No_37_Tahun_2021_cleaned.txt,BAB II: KEPESERTAAN DAN T ATA CARA PENDAFTARAN,PASAL 6,"(1) Pengusaha yang mendaftarkan Pekerja/Buruh dalam  program JKP wajib menyerahkan formulir pendaftaran  yang telah diisi secara lengkap dan benar kepada  BPJS Ketenagakerjaan paling lama 30 (tiga puluh) hari  sejak tanggal Pekerja/Buruh tersebut mulai bekerja.     2021, No.47 -7-  (2) Formulir pendaftaran sebagaimana dimaksud pada  ayat (1) paling sedikit memuat:   a. nomor induk kependudukan;   b. tanggal lahir Pekerja/Buruh;  dan  c. nomor dan/atau tanggal mulai dan berakhirnya  perjanjian kerja.   (3) BPJS Ketenagakerjaan wajib memberikan nomor  kepesertaan paling lama 1 (satu) hari kerja sejak  formulir pendaftaran diterima secara lengkap dan  benar serta iuran pertama dibayar lunas kepad a BPJS  Ketenagakerjaan.   (4) Pengusaha sebagaimana dimaksud pada ayat (1)  diberikan sertifikat kepesertaan program JKP oleh  BPJS Ketenagakerjaan.   (5) Pekerja/Buruh sebagaimana dimaksud pada ayat (1)  diberikan bukti kepesertaan program JKP oleh BPJS  Ketenagakerjaan."
PP_No_37_Tahun_2021_cleaned.txt,BAB II: KEPESERTAAN DAN T ATA CARA PENDAFTARAN,PASAL 7,Bukti kepesertaan program JKP bagi Pekerja/Buruh  sebagaimana dimaksud dalam Pasal 5 ayat (3) dan Pasal 6  ayat (5) terintegrasi dalam 1 (satu) kartu kepesertaan  program jaminan sosial pada BPJS Ketenagakerjaan.
PP_No_37_Tahun_2021_cleaned.txt,BAB II: KEPESERTAAN DAN T ATA CARA PENDAFTARAN,PASAL 8,"(1) Pekerja/Buruh yang mempunya i hubungan kerja  dengan lebih dari 1 (satu) Pengusaha , wajib  diikutsertakan dalam program JKP oleh masing - masing Pengusaha.    (2) Pekerja/Buruh sebagaimana dimaksud pada ayat (1)  setelah terdaftar sebagai Peserta, memilih salah satu  perusahaan sebagai tempat pe kerjaan yang  didaftarkan dalam program JKP kepada BPJS  Ketenagakerjaan.         2021, No.47 -8-"
PP_No_37_Tahun_2021_cleaned.txt,BAB II: KEPESERTAAN DAN T ATA CARA PENDAFTARAN,PASAL 9,"Dalam hal terjadi perubahan nama perusahaan, alamat  kantor, skala usaha, data Upah, data Pekerja/Buruh, dan  perubahan data lainnya terkait  kepesertaan program JKP,  Pengusaha wajib menyampaikan perubahan tersebut  kepada  BPJS Ketenagakerjaan paling lama 7 (tujuh) hari  kerja sejak terjadi perubahan."
PP_No_37_Tahun_2021_cleaned.txt,BAB II: KEPESERTAAN DAN T ATA CARA PENDAFTARAN,PASAL 10,"(1) Pendaftaran sebagaimana dimaksud dalam Pasal 5  dan Pasal 6, serta perubahan data sebagaimana  dimaksud dalam Pasal 9 dilakuk an secara daring atau  luring.   (2) Ketentuan lebih lanjut mengenai tata cara pendaftaran  diatur dengan Peraturan Menteri.     BAB III : IURAN DAN TATA CARA PEMBAYARAN  IURAN   Bagian Kesatu   Iuran"
PP_No_37_Tahun_2021_cleaned.txt,BAB III: IURAN DAN TATA CARA PEMBAYARAN  IURAN,PASAL 11,"(1) Iuran program JKP wajib dibayarkan setiap bulan.   (2) Iuran sebaga imana dimaksud pada ayat (1) sebesar  0,46% (nol koma empat puluh enam persen) dari Upah  sebulan.   (3) Iuran sebesar 0,46% (nol koma empat puluh enam   persen) sebagaimana dimaksud pada ayat (2)  bersumber dari iuran yang dibayar kan oleh  Pemerintah Pusat  dan sumbe r pendanaan JKP.   (4) Iuran yang dibayarkan oleh Pemerintah Pusat  sebagaimana dimaksud pada ayat (3) sebesar 0,22%  (nol koma dua puluh dua persen)  dari Upah  sebulan.   (5) Sumber pendanaan JKP sebagaimana dimaksud pada  ayat (3) merupakan rekomposisi dari iuran progr am  JKK dan JKM, d engan ketentuan :  2021, No.47 -9-  a. iuran JKK direkomposisi sebesar 0,14% (nol koma  empat belas persen) dari Upah sebulan, sehingga  iuran JKK untuk setiap kelompok tingkat risiko  menjadi:   1. tingkat risiko sangat rendah  sebesar  0,10%  (nol koma sepuluh persen) d ari Upah  sebulan;   2. tingkat risiko rendah sebesar 0,40% (nol  koma empat puluh persen) dari Upah  sebulan;   3. tingkat risiko sedang sebesar 0,75% (nol  koma tujuh puluh lima persen) dari Upah  sebulan;   4. tingkat risiko tinggi sebesar 1,13% (satu  koma tiga belas perse n) dari Upah sebulan;  dan  5. tingkat risiko sangat tinggi sebesar 1,60%  (satu koma enam puluh persen) dari Upah  sebulan;   b. iuran JKM direkomposisi sebesar 0,10% (nol  koma sepuluh persen) dari Upah sebulan,  sehingga iuran JKM menjadi sebesar 0,20% (nol  koma dua puluh persen) dari Upah sebulan.   (6) Upah yang digunakan sebagai dasar perhitungan  iuran sebagaimana dimaksud pada ayat ( 2)  merupakan  Upah  terakhir Pekerja/Buruh  yang  dilaporkan  oleh Pengusaha kepada  BPJS  Ketenagakerjaan dan tidak melebihi batas atas Upah .  (7) Batas atas Upah sebagaimana dimaksud pada ayat ( 6)  untuk pertama kali ditetapkan sebesar  Rp5.000.000 ,00 (lima juta  rupiah).   (8) Dalam hal Upah melebihi batas atas Upah  sebagaimana dimaksud pada ayat ( 7) maka Upah yang  digunakan sebagai dasar perhitungan iuran sebesar  batas atas Upah.       2021, No.47 -10-"
PP_No_37_Tahun_2021_cleaned.txt,BAB III: IURAN DAN TATA CARA PEMBAYARAN  IURAN,PASAL 12,(1) Besaran iuran dan batas atas Upah sebagaimana  dimaksud dalam Pasal 11 ayat (2) dan ayat (7)  dilakukan evaluasi secara berkala setiap  2 (dua) tahun  dengan mempertimbangkan kondisi  ekonomi nasional   dan perhitungan kecukupan ke wajiban aktuaria.   (2) Evaluasi sebagaimana dimaksud pada ayat ( 1)  dilakukan oleh kementerian yang menyelenggarakan  urusan pemerintahan di bidang ketenagakerjaan  berkoordinasi dengan kementerian yang  menyelenggarakan urusan pemerintahan di bidang  keuangan dan dewan jaminan sosial nasional.   (3) Besaran  iuran dan batas atas Upah hasil e valuasi  sebagaimana dimaksud pada ayat ( 1) ditetapkan  dengan Peraturan  Pemerintah.
PP_No_37_Tahun_2021_cleaned.txt,BAB III: IURAN DAN TATA CARA PEMBAYARAN  IURAN,PASAL 13,"(1) Upah sebulan sebagaimana dimaksud dalam Pasal 11  yang digunakan sebagai dasar perhitungan  pembayaran iuran , terdiri atas Upah pokok dan  tunjangan tetap.   (2) Dalam hal Upah  di perusahaan tidak menggunakan  komponen Upah  pokok dan tunjangan tetap maka  dasar perhitungan pembayaran iuran yaitu  Upah   tanpa tunjangan.    (3) Dalam hal Upah di perusahaan terdiri at as Upah  pokok dan tunjangan tidak tetap maka dasar  perhitungan iuran yaitu Upah pokok.     Bagian Kedua   Tata Cara Pembayaran Iuran"
PP_No_37_Tahun_2021_cleaned.txt,BAB III: IURAN DAN TATA CARA PEMBAYARAN  IURAN,PASAL 14,"Iuran sebagaimana dimaksud dalam Pasal 11 dibayarkan  kepada BPJS Ketenagakerjaan berdasarkan data  kepesertaan dari BPJ S Ketenagakerjaan .    2021, No.47 -11-"
PP_No_37_Tahun_2021_cleaned.txt,BAB III: IURAN DAN TATA CARA PEMBAYARAN  IURAN,PASAL 15,"(1) Data kepesertaan sebagaimana dimaksud dalam Pasal  14 terintegrasi dengan data kepesertaan BPJS  Kesehatan.   (2) Untuk integrasi data sebagaimana dimaksud pada  ayat (1) , BPJS Kesehatan harus menya mpaikan data  kepesertaan sebagaimana d imaksud dalam Pasal 4  ayat (4) kepada BPJS Ketenagakerjaan.   (3) Data kepesertaan sebagaimana dimaksud pada ayat  (1) dilakukan verifikasi dan validasi oleh BPJS  Ketenagakerjaan .  (4) Data yang telah diverifikasi dan divalidasi  sebagaimana dimaksud pada ayat ( 3) disa mpaikan  kepada Menteri ."
PP_No_37_Tahun_2021_cleaned.txt,BAB III: IURAN DAN TATA CARA PEMBAYARAN  IURAN,PASAL 16,"(1) Dalam hal pelaksanaan rekomposisi iuran  sebagaimana dimaksud dalam Pasal 11 ayat (5)  mengalami keterlambatan maka Pemerintah Pusat  tidak membayarkan iuran.   (2) Dalam hal pelaksanaan rekomposisi iuran  sebagaimana dimaksud da lam Pasal 11 ayat (5) telah  dibayar tunggakannya,  Pemerintah Pusat  membayarkan iuran yang belum dibayarkan sesuai  bulan pelunasan iuran yang tertunggak."
PP_No_37_Tahun_2021_cleaned.txt,BAB III: IURAN DAN TATA CARA PEMBAYARAN  IURAN,PASAL 17,"(1) Ketentuan lebih lanjut mengenai tata cara  pembayaran iuran yang dibayarkan oleh Pemerintah  Pusat diatur dengan Peraturan Menteri yang  menyelenggarakan urusan pemerintahan di bidang  keuangan.   (2) Ketentuan lebih lanjut mengenai tata cara  pelaksanaan rekomposisi iuran diatur dengan  Peraturan Menteri.       2021, No.47 -12-  BAB IV : MANFAAT  JKP   Bagian Kesatu   Umum"
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 18,Manfaat J KP berupa:   a. uang tunai;   b. akses informasi pasar kerja; dan   c. Pelatihan Kerja.
